# JOBID user submit start end cores
5768274 arodrig 1334219683 1334219714 1334219875 44
5768284 arodrig 1334219877 1334219924 1334220073 46
5768287 arodrig 1334220074 1334220124 1334220273 48
5768290 arodrig 1334220275 1334220312 1334220467 50
5768300 arodrig 1334220469 1334220526 1334220711 52
5768311 arodrig 1334220713 1334220746 1334220917 54
5768332 arodrig 1334220918 1334220985 1334221182 56
5768339 arodrig 1334221183 1334221223 1334221394 58
5768342 arodrig 1334221395 1334221428 1334221573 60
5768349 arodrig 1334221574 1334221621 1334221947 40
5768356 arodrig 1334221948 1334221994 1334222331 42
5768382 arodrig 1334222332 1334222379 1334222767 44
5768393 arodrig 1334222768 1334222806 1334223153 46
5768396 arodrig 1334223154 1334223199 1334223535 48
5768416 arodrig 1334223536 1334223575 1334223766 50
5768418 arodrig 1334223767 1334223810 1334224182 52
5768424 arodrig 1334224184 1334224249 1334224643 54
5768452 arodrig 1334224647 1334224689 1334224903 40
5768479 arodrig 1334224904 1334224942 1334225389 42
5768502 arodrig 1334225393 1334225419 1334225595 40
5768530 arodrig 1334225596 1334225633 1334225811 42
5768535 arodrig 1334225812 1334225873 1334226415 44
5768581 arodrig 1334226416 1334226481 1334226844 46
5768633 arodrig 1334226844 1334226892 1334227250 48
5768656 arodrig 1334227252 1334227314 1334228859 50
5768726 arodrig 1334228881 1334228921 1334231739 12
5769364 arodrig 1334236480 1334236510 1334239495 10
5769928 arodrig 1334241238 1334241287 1334241937 12
5769947 arodrig 1334241956 1334242008 1334249089 20
5770643 arodrig 1334249266 1334249340 1334256421 3
5774160 arodrig 1334300628 1334300688 1334307769 16
5775093 arodrig 1334308768 1334308878 1334308940 2
5775106 arodrig 1334309287 1334309321 1334309382 1
5775113 arodrig 1334309481 1334309547 1334309619 1
5775129 arodrig 1334310287 1334310351 1334310434 1
5775150 arodrig 1334312278 1334312299 1334316660 5
5775555 arodrig 1334324049 1334324094 1334327827 12
5775747 arodrig 1334327838 1334327881 1334330024 1
5775914 arodrig 1334330028 1334330083 1334331437 2
5775985 arodrig 1334331440 1334331514 1334332234 4
5776158 arodrig 1334332236 1334332302 1334332887 6
5776216 arodrig 1334332890 1334332970 1334333410 8
5776226 arodrig 1334333412 1334333471 1334333860 10
5776383 arodrig 1334333861 1334333916 1334334255 12
5776392 arodrig 1334334256 1334334319 1334334632 14
5776401 arodrig 1334334633 1334334696 1334334992 16
5776410 arodrig 1334334993 1334335054 1334335346 18
5776566 arodrig 1334335347 1334335382 1334338506 1
5776740 arodrig 1334338507 1334338562 1334341652 1
5776958 arodrig 1334341653 1334341718 1334342266 5
5777016 arodrig 1334342267 1334342312 1334342729 6
5777077 arodrig 1334342730 1334342816 1334343243 5
5777084 arodrig 1334343245 1334343309 1334344044 11
5777093 arodrig 1334344044 1334344118 1334351259 21
5790965 arodrig 1334559768 1334559805 1334562378 1
5791333 arodrig 1334562378 1334562433 1334563579 2
5791453 arodrig 1334563580 1334563615 1334564406 4
5791653 arodrig 1334564407 1334564467 1334565013 6
5791904 arodrig 1334565013 1334565062 1334565650 7
5792042 arodrig 1334565651 1334565718 1334566114 10
5792052 arodrig 1334566116 1334566193 1334566530 12
5792056 arodrig 1334566532 1334566629 1334566919 14
5792067 arodrig 1334566921 1334566967 1334567213 15
5792106 arodrig 1334567215 1334567265 1334567503 15
5792263 arodrig 1334569198 1334569254 1334569412 1
5792264 arodrig 1334569413 1334569481 1334570746 2
5792295 arodrig 1334570747 1334570813 1334571532 4
5792361 arodrig 1334571534 1334571579 1334572069 6
5792612 arodrig 1334572177 1334572224 1334572569 9
5792666 arodrig 1334572571 1334572655 1334572902 12
5792867 arodrig 1334572904 1334572976 1334573197 14
5794902 arodrig 1334582486 1334582679 1334585083 1
5795239 arodrig 1334585214 1334585326 1334588294 3
5795691 arodrig 1334588934 1334589163 1334591053 1
5795711 arodrig 1334591153 1334591252 1334591896 2
5795854 arodrig 1334591934 1334591971 1334593846 1
5796056 calderon 1334593177 1334593282 1334600362 4
5796071 arodrig 1334594745 1334594822 1334595782 4
5796196 arodrig 1334595790 1334599149 1334601254 1
5796214 albertog 1334596053 1334598071 1334605152 5
5796257 albertog 1334596419 1334598346 1334605427 1
5796648 arodrig 1334601256 1334601280 1334602326 2
5797036 arodrig 1334602328 1334602377 1334603001 4
5797314 arodrig 1334603002 1334603041 1334603487 6
5797463 arodrig 1334603489 1334603569 1334603965 8
5797684 arodrig 1334603967 1334604077 1334604430 10
5797749 arodrig 1334604432 1334604452 1334604742 12
5797820 arodrig 1334604744 1334604771 1334605020 14
5816905 arodrig 1334646302 1334646310 1334646949 1
5817163 arodrig 1334646959 1334646984 1334652593 6
5818856 arodrig 1334653319 1334653374 1334653676 10
5818978 arodrig 1334654333 1334654397 1334654766 40
5819001 arodrig 1334654766 1334654830 1334655171 42
5819087 arodrig 1334655165 1334655222 1334659318 44
5819364 albertog 1334658010 1334658086 1334658268 10
5819435 albertog 1334658287 1334658353 1334658456 6
5819561 arodrig 1334659325 1334659409 1334659756 40
5819640 albertog 1334659681 1334659742 1334666824 6
5819658 arodrig 1334659758 1334659843 1334660030 42
5819730 arodrig 1334660031 1334660176 1334660366 44
5819873 arodrig 1334660367 1334660426 1334660613 46
5819964 arodrig 1334660615 1334660750 1334660831 48
5820124 arodrig 1334660836 1334660954 1334661131 6
5820184 arodrig 1334661139 1334661305 1334661560 18
5820420 arodrig 1334661561 1334661723 1334661963 19
5820443 arodrig 1334661965 1334662109 1334662337 20
5820479 arodrig 1334662339 1334662423 1334662633 24
5820550 arodrig 1334662634 1334662775 1334662990 23
5820577 arodrig 1334662992 1334663100 1334663301 25
5820595 arodrig 1334663303 1334663428 1334663622 28
5820656 arodrig 1334663624 1334663798 1334663989 32
5820981 arodrig 1334663998 1334664088 1334664266 33
5821101 arodrig 1334664268 1334664407 1334664601 33
5821103 arodrig 1334664603 1334664754 1334664938 36
5821113 arodrig 1334664939 1334665092 1334665269 40
5821116 arodrig 1334665271 1334665382 1334665547 42
5821123 arodrig 1334665550 1334665676 1334665853 44
5821250 arodrig 1334665855 1334665953 1334666130 45
5821259 arodrig 1334666132 1334666225 1334667191 2
5821283 arodrig 1334667191 1334667274 1334668253 2
5821311 arodrig 1334668254 1334668343 1334669035 3
5821339 arodrig 1334669036 1334669118 1334669626 5
5821355 arodrig 1334669628 1334669724 1334670252 5
5821436 arodrig 1334670254 1334670376 1334670744 7
5821456 arodrig 1334670747 1334670836 1334671102 16
5821458 arodrig 1334671104 1334671195 1334671430 19
5821471 arodrig 1334671432 1334671571 1334671798 20
5821516 arodrig 1334671800 1334671923 1334673398 32
5821536 arodrig 1334673411 1334673550 1334674165 6
5821595 arodrig 1334674171 1334674270 1334674589 9
5821600 arodrig 1334674591 1334674699 1334674809 12
5821604 arodrig 1334674811 1334675294 1334675491 22
5821612 arodrig 1334675494 1334675625 1334675814 22
5821621 arodrig 1334675935 1334675994 1334676182 27
5821627 arodrig 1334676184 1334676250 1334676430 27
5821632 arodrig 1334676432 1334676515 1334676702 27
5821639 arodrig 1334676705 1334676780 1334679278 29
5821725 arodrig 1334679423 1334679496 1334679719 18
5821774 arodrig 1334679722 1334679803 1334679997 20
5821822 arodrig 1334680000 1334680091 1334680291 22
5821831 arodrig 1334680293 1334680375 1334680570 24
5821840 arodrig 1334680572 1334680670 1334680889 21
5821844 arodrig 1334680890 1334681001 1334681207 21
5821849 arodrig 1334681209 1334681303 1334681524 19
5821850 arodrig 1334681526 1334681597 1334681815 19
5821853 arodrig 1334681816 1334681868 1334682091 19
5821857 arodrig 1334682092 1334682214 1334682427 19
5821863 arodrig 1334682429 1334682520 1334682745 19
5821905 arodrig 1334682746 1334682843 1334683048 20
5821907 arodrig 1334683050 1334683133 1334683356 20
5821913 arodrig 1334683358 1334683414 1334684429 2
5821928 arodrig 1334684431 1334684487 1334685144 3
5821934 arodrig 1334685146 1334685232 1334685866 3
5821942 arodrig 1334685867 1334685911 1334686385 4
5821945 arodrig 1334686387 1334686453 1334686892 5
5822059 arodrig 1334686894 1334686983 1334687309 8
5822064 arodrig 1334687311 1334687411 1334687741 8
5822068 arodrig 1334687742 1334687826 1334687972 12
5822080 arodrig 1334688007 1334688072 1334688300 15
5822086 arodrig 1334688305 1334688353 1334689190 10
5822124 arodrig 1334689244 1334689326 1334691530 1
5822156 arodrig 1334691532 1334691592 1334692387 3
5822524 arodrig 1334692388 1334692443 1334692729 10
5822777 arodrig 1334692731 1334692841 1334693073 15
5823081 arodrig 1334693075 1334693166 1334693370 16
5823165 arodrig 1334693372 1334693487 1334693678 19
5823167 arodrig 1334693680 1334693798 1334693992 21
5823172 arodrig 1334693994 1334694055 1334696096 1
5823410 arodrig 1334696098 1334696258 1334697024 3
5823419 arodrig 1334697026 1334697120 1334697646 4
5823425 arodrig 1334697648 1334697800 1334698030 16
5823430 arodrig 1334698033 1334698157 1334698379 18
5823433 arodrig 1334698382 1334698447 1334698645 23
5823440 arodrig 1334698647 1334698719 1334698911 24
5823445 arodrig 1334698914 1334699014 1334699210 31
5823451 arodrig 1334699213 1334699285 1334699472 29
5823455 arodrig 1334699473 1334699565 1334699756 29
5823459 arodrig 1334699758 1334699821 1334700039 18
5823462 arodrig 1334700040 1334700186 1334700380 19
5823466 arodrig 1334700382 1334700497 1334700706 19
5823470 arodrig 1334700708 1334700835 1334701027 20
5823507 arodrig 1334701029 1334701136 1334701346 23
5823546 arodrig 1334701348 1334701436 1334701626 24
5823609 arodrig 1334701627 1334701716 1334701920 24
5823719 arodrig 1334701921 1334702026 1334702272 24
5823748 arodrig 1334702274 1334702442 1334702640 25
5823758 arodrig 1334702642 1334702726 1334702912 31
5823761 arodrig 1334702914 1334702962 1334704766 1
5823793 arodrig 1334704767 1334704828 1334706614 1
5823876 arodrig 1334706616 1334706713 1334707175 5
5823886 arodrig 1334707177 1334707204 1334707660 5
5823894 arodrig 1334707662 1334707736 1334708180 5
5823898 arodrig 1334708182 1334708262 1334708719 5
5823920 arodrig 1334708720 1334708859 1334709256 6
5824008 arodrig 1334709259 1334709338 1334709735 6
5824017 arodrig 1334709738 1334709805 1334710203 6
5824024 arodrig 1334710206 1334710270 1334710648 7
5824027 arodrig 1334710651 1334710742 1334711133 7
5824034 arodrig 1334711134 1334711202 1334711578 7
5824036 arodrig 1334711579 1334711638 1334712021 7
5824041 arodrig 1334712022 1334712140 1334712538 7
5824045 arodrig 1334712539 1334712596 1334712980 7
5824048 arodrig 1334712981 1334713032 1334714077 2
5824057 arodrig 1334714078 1334714146 1334715211 2
5824065 arodrig 1334715213 1334715313 1334716156 3
5824072 arodrig 1334716158 1334716213 1334717053 3
5824082 arodrig 1334717055 1334717080 1334717906 3
5824089 arodrig 1334717908 1334717950 1334720001 1
5824109 arodrig 1334720002 1334720085 1334722148 1
5824132 arodrig 1334722150 1334722238 1334724263 1
5824259 arodrig 1334724264 1334724313 1334726446 1
5824283 arodrig 1334726447 1334726499 1334727384 1
5824297 arodrig 1334727613 1334727668 1334733175 4
5824474 arodrig 1334733192 1334733264 1334734131 10
5824780 arodrig 1334737070 1334737132 1334738000 2
5824825 arodrig 1334738003 1334738035 1334739245 1
5825039 arodrig 1334739257 1334740823 1334743838 5
5825087 albertog 1334739793 1334740852 1334747933 1
5826697 calderon 1334746470 1334746590 1334747083 2
5826766 calderon 1334747086 1334747122 1334747603 3
5827143 albertog 1334759070 1334759157 1334760651 3
5827173 albertog 1334760897 1334760972 1334768052 2
5827808 arodrig 1334766380 1334766491 1334766878 7
5827818 arodrig 1334766880 1334766984 1334767444 9
5827838 arodrig 1334767445 1334767504 1334768423 12
5827850 arodrig 1334768425 1334768485 1334768548 14
5827859 arodrig 1334768798 1334768891 1334768955 25
5827860 arodrig 1334768957 1334769056 1334770525 21
5827972 arodrig 1334770528 1334770616 1334777699 30
5828828 calderon 1334778300 1334778393 1334785481 3
5829667 albertog 1334788241 1334788312 1334795394 1
5832390 albertog 1334833209 1334833259 1334833370 6
5832394 albertog 1334833416 1334833467 1334840547 6
5833040 arodrig 1334844225 1334844282 1334844376 6
5833044 albertog 1334844402 1334844461 1334847501 6
5833156 arodrig 1334845067 1334845113 1334845594 18
5833177 arodrig 1334845596 1334845651 1334845940 18
5833197 arodrig 1334845940 1334846021 1334846392 20
5833238 arodrig 1334846393 1334846450 1334848300 22
5833418 arodrig 1334848324 1334848387 1334848650 18
5833439 arodrig 1334848653 1334848690 1334849531 20
5833507 arodrig 1334849569 1334849676 1334849980 18
5833566 arodrig 1334849982 1334850074 1334852438 20
5834038 arodrig 1334852441 1334852522 1334855497 22
5834259 arodrig 1334855499 1334857080 1334857962 4
5834286 arodrig 1334857962 1334858037 1334860683 4
5834375 arodrig 1334860686 1334860771 1334861123 14
5834389 arodrig 1334861126 1334861151 1334861506 17
5834397 arodrig 1334861508 1334861603 1334865366 19
5834511 arodrig 1334865368 1334865428 1334865993 34
5834561 arodrig 1334865993 1334866026 1334866746 36
5834599 arodrig 1334866748 1334866806 1334867503 38
5834614 arodrig 1334867505 1334867585 1334874665 40
5836497 arodrig 1334909558 1334909652 1334911874 13
5836698 arodrig 1334911884 1334911922 1334914193 17
5836760 arodrig 1334914195 1334914278 1334914898 20
5836808 arodrig 1334914904 1334915013 1334915265 18
5836932 arodrig 1334915265 1334915380 1334915633 20
5836960 arodrig 1334915634 1334915785 1334916061 22
5836966 arodrig 1334916062 1334916132 1334916439 24
5836991 arodrig 1334916441 1334916504 1334917168 26
5837004 arodrig 1334917169 1334917274 1334919430 28
5837172 arodrig 1334920252 1334920330 1334920644 18
5837189 arodrig 1334920645 1334920703 1334921032 20
5837202 arodrig 1334921035 1334921114 1334923805 22
5838299 arodrig 1334923807 1334923880 1334930069 24
5839132 arodrig 1334930074 1334930176 1334930422 18
5839137 arodrig 1334930424 1334930510 1334930733 20
5839139 arodrig 1334930735 1334930795 1334931016 22
5839147 arodrig 1334931018 1334931064 1334931336 24
5839156 arodrig 1334931338 1334931395 1334931729 26
5839166 arodrig 1334931730 1334931778 1334932086 27
5839176 arodrig 1334932092 1334932152 1334932358 26
5839183 arodrig 1334932406 1334932485 1334932584 10
5840439 arodrig 1334941470 1334941523 1334941600 1
5840506 arodrig 1334941600 1334941620 1334944695 2
5841151 arodrig 1334944697 1334944778 1334945238 11
5841159 arodrig 1334945238 1334945295 1334949912 10
5841374 arodrig 1334949914 1334949980 1334951944 18
5841423 arodrig 1334951946 1334952003 1334959085 22
5854032 arodrig 1335176403 1335176417 1335176672 26
5854096 arodrig 1335176672 1335176718 1335176967 30
5854118 arodrig 1335176967 1335176982 1335177216 34
5854124 arodrig 1335177218 1335177244 1335177472 36
5854133 arodrig 1335177473 1335177492 1335177868 40
5854261 arodrig 1335177870 1335177877 1335178099 30
5854336 arodrig 1335178100 1335178137 1335178338 34
5854409 arodrig 1335178340 1335178365 1335178572 36
5854463 arodrig 1335178573 1335178599 1335178806 40
5854516 arodrig 1335178808 1335178831 1335179144 26
5854589 arodrig 1335179145 1335179166 1335179530 30
5854664 arodrig 1335179531 1335179537 1335179858 34
5854694 calderon 1335179677 1335179700 1335186781 10
5854726 arodrig 1335179859 1335179871 1335180061 36
5854760 arodrig 1335180062 1335180072 1335180331 40
5854825 arodrig 1335180332 1335180364 1335180555 26
5854844 arodrig 1335180557 1335180582 1335181030 30
5854938 arodrig 1335181031 1335181050 1335181306 34
5854965 arodrig 1335181308 1335181340 1335181664 36
5855048 arodrig 1335181666 1335181719 1335182538 40
5855215 arodrig 1335182539 1335182574 1335189654 26
5856219 calderon 1335186919 1335186942 1335194024 10
5857096 arodrig 1335190860 1335190931 1335198014 30
5880631 arodrig 1335431740 1335431763 1335433303 16
5881021 arodrig 1335433737 1335433853 1335434043 1
5881033 arodrig 1335434049 1335434201 1335434627 2
5884293 calderon 1335451234 1335451349 1335458431 8
5897065 calderon 1335549661 1335549962 1335557043 10
5918668 arodrig 1335951028 1335951094 1335954975 16
5919739 arodrig 1335955240 1335955368 1335956701 16
5919797 arodrig 1335956712 1335956838 1335958242 12
5921925 arodrig 1335963737 1335963944 1335965032 10
5922018 arodrig 1335965309 1335965488 1335971650 10
5923316 arodrig 1335971651 1335971880 1335978962 16
5924175 calderon 1335978789 1335978926 1335986008 10
5929036 arodrig 1336035446 1336035713 1336038682 16
5929253 arodrig 1336038685 1336038751 1336045834 16
5932367 arodrig 1336059730 1336059915 1336066997 20
5938025 brochero 1336126500 1336126625 1336129651 20
5938312 arodrig 1336128712 1336128939 1336130596 6
5938530 brochero 1336133436 1336133601 1336140682 10
5956781 brochero 1336383492 1336383596 1336390678 20
5957055 arodrig 1336387172 1336387288 1336389112 20
5958136 arodrig 1336397480 1336397625 1336403651 20
5958506 calderon 1336400061 1336400296 1336400839 5
5958514 calderon 1336400860 1336401060 1336408141 10
5958583 arodrig 1336403665 1336403829 1336410910 12
5963520 arodrig 1336465467 1336465565 1336472645 20
5963527 calderon 1336466157 1336466235 1336466419 10
5963528 calderon 1336466433 1336466511 1336473591 10
5966058 calderon 1336475232 1336475332 1336482104 10
5966262 arodrig 1336480408 1336480518 1336481020 11
5966268 arodrig 1336481039 1336481133 1336481554 16
5966283 arodrig 1336481565 1336481657 1336481976 16
5966288 arodrig 1336481980 1336482054 1336489135 8
5966290 calderon 1336482120 1336482248 1336489329 10
5966552 albertog 1336497352 1336497456 1336497750 6
5966564 albertog 1336497838 1336497967 1336499925 6
5966575 albertog 1336499954 1336500083 1336500880 6
5969197 calderon 1336560057 1336560096 1336567177 10
5970946 calderon 1336567318 1336567398 1336574485 2
5972030 arodrig 1336596824 1336596923 1336597810 1
5972046 arodrig 1336597815 1336597886 1336598768 5
6012657 arodrig 1336985004 1336985238 1336985314 1
6012666 arodrig 1336985316 1336985373 1336988105 2
6014251 arodrig 1336988110 1336988192 1336988590 4
6014514 arodrig 1336988695 1336988745 1336988836 7
6014517 arodrig 1336988871 1336988929 1336989387 7
6014587 arodrig 1336990382 1336990469 1336993237 14
6015005 arodrig 1336993934 1336994037 1336994243 5
6015438 arodrig 1336999480 1336999556 1337006636 7
6023371 arodrig 1337067225 1337067335 1337074417 14
6024343 calderon 1337070655 1337070974 1337078054 5
6024548 calderon 1337070925 1337071087 1337078167 2
6026031 arodrig 1337074916 1337075035 1337078303 8
6026087 brochero 1337076812 1337077004 1337084085 5
6026101 arodrig 1337078307 1337078424 1337078575 18
6026105 arodrig 1337078584 1337078735 1337079549 14
6026119 arodrig 1337079559 1337079659 1337079767 20
6026124 calderon 1337079709 1337079857 1337086937 5
6026126 arodrig 1337079840 1337079957 1337086885 14
6026201 brochero 1337084203 1337084369 1337091450 7
6026320 arodrig 1337086887 1337086957 1337094040 14
6026329 calderon 1337087917 1337087991 1337095074 4
6026394 calderon 1337095337 1337095415 1337096013 2
6026741 calderon 1337096031 1337096088 1337103168 5
6027046 arodrig 1337098007 1337107693 1337114775 6
6037060 arodrig 1337153193 1337153263 1337160344 11
6038563 brochero 1337161358 1337161410 1337168492 1
6040033 arodrig 1337169379 1337169510 1337170125 2
6040043 arodrig 1337170129 1337170174 1337173114 2
6040139 arodrig 1337173117 1337173202 1337178581 6
6040223 brochero 1337176435 1337176514 1337183596 2
6040337 arodrig 1337178596 1337178687 1337180133 1
6040449 arodrig 1337180554 1337180820 1337180940 3
6040452 arodrig 1337180954 1337181011 1337188091 5
6042621 arodrig 1337237939 1337238027 1337245107 14
6043334 brochero 1337244293 1337244435 1337251516 2
6043617 arodrig 1337246067 1337246496 1337247696 3
6044640 brochero 1337252042 1337252090 1337259171 2
6045685 calderon 1337261072 1337261220 1337268301 7
6050318 brochero 1337330110 1337330187 1337330643 8
6050495 calderon 1337338819 1337342127 1337349207 1
6050503 calderon 1337339085 1337342181 1337349263 1
6063990 brochero 1337522460 1337523305 1337529573 1
6064117 brochero 1337529670 1337529786 1337536866 8
6080195 brochero 1337690232 1337690589 1337697669 20
6080927 brochero 1337697832 1337697995 1337700443 20
6081388 brochero 1337701696 1337701929 1337706079 20
6082535 brochero 1337706096 1337706404 1337708362 20
6088135 brochero 1337764681 1337764747 1337766969 20
6088457 brochero 1337766991 1337767070 1337774150 20
6089308 arodrig 1337779827 1337783408 1337783771 8
6089479 brochero 1337782029 1337783407 1337786374 10
6090207 brochero 1337786417 1337786498 1337788048 16
6090949 brochero 1337788088 1337788332 1337790863 20
6091497 brochero 1337790980 1337791093 1337798174 20
6095395 albertog 1337828579 1337828650 1337828950 6
6095869 albertog 1337844878 1337844917 1337847064 6
6096333 albertog 1337847635 1337847676 1337847868 6
6096393 albertog 1337847995 1337848035 1337855116 6
6096671 brochero 1337851051 1337851122 1337858203 20
6101702 brochero 1337873959 1337874018 1337874777 6
6105539 brochero 1337937205 1337937316 1337944398 1
6141028 brochero 1338374727 1338374808 1338380516 6
6141774 brochero 1338380760 1338380856 1338383441 20
6141892 brochero 1338383750 1338383864 1338390944 20
6142261 brochero 1338391505 1338391553 1338398634 30
6146537 brochero 1338423025 1338423123 1338430143 8
6146709 brochero 1338430193 1338430250 1338437332 20
6164884 brochero 1338642055 1338642144 1338646576 20
6165676 brochero 1338646962 1338647064 1338654146 20
6181681 brochero 1338803700 1338803754 1338810835 20
6195424 arodrig 1338975768 1338975818 1338982899 6
6198904 brochero 1338986908 1338986962 1338992555 20
6198935 arodrig 1338989622 1338989694 1338996776 10
6198976 brochero 1338992653 1338992723 1338999804 20
6201267 brochero 1339066734 1339068238 1339075318 20
6201279 arodrig 1339068304 1339068585 1339069263 10
6203214 brochero 1339086087 1339086348 1339093428 20
6240639 albertog 1339509872 1339509893 1339512751 10
6246652 brochero 1339573540 1339573605 1339580686 20
6249659 arodrig 1339600869 1339600931 1339608011 1
6271134 brochero 1339932499 1339932543 1339939625 20
6272248 brochero 1339945947 1339946013 1339949158 18
6272338 brochero 1339949372 1339949430 1339956510 20
6275711 brochero 1339971176 1339971210 1339978291 20
6276712 brochero 1339979631 1339979668 1339986748 10
6280022 brochero 1340025029 1340025088 1340032168 16
6280199 arodrig 1340032266 1340032323 1340036379 12
6280664 arodrig 1340036383 1340036503 1340037855 20
6281113 arodrig 1340037991 1340038091 1340045173 12
6281114 brochero 1340038053 1340038203 1340045284 2
6281848 brochero 1340056197 1340056268 1340063348 10
6282633 arodrig 1340095142 1340095178 1340102258 20
6282679 calderon 1340095565 1340095649 1340102730 10
6282683 brochero 1340095885 1340095966 1340102056 20
6283200 brochero 1340102074 1340102132 1340109213 30
6284612 brochero 1340109527 1340109600 1340116681 9
6286968 brochero 1340130975 1340131037 1340138118 3
6287384 brochero 1340145759 1340145822 1340152903 7
6296057 arodrig 1340278226 1340278246 1340278507 4
6296203 arodrig 1340278513 1340278545 1340278713 10
6296344 arodrig 1340278720 1340278756 1340279120 10
6296733 arodrig 1340279323 1340279381 1340279509 10
6297197 arodrig 1340284365 1340284404 1340284500 12
6297216 arodrig 1340284785 1340284815 1340285110 12
6297244 arodrig 1340285720 1340285764 1340288222 12
6297758 arodrig 1340288228 1340288271 1340288536 10
6298498 arodrig 1340290405 1340290475 1340290560 1
6298518 arodrig 1340290957 1340291047 1340291228 4
6298547 arodrig 1340292132 1340292177 1340292828 10
6298609 arodrig 1340292834 1340292899 1340293060 10
6301783 arodrig 1340348670 1340348699 1340355779 12
6302215 brochero 1340357973 1340358032 1340365113 11
6302716 arodrig 1340364496 1340365209 1340370519 11
6304030 brochero 1340369639 1340369772 1340370465 2
6304065 brochero 1340370475 1340370522 1340375752 4
6304154 brochero 1340375813 1340375862 1340382943 3
6304156 arodrig 1340375916 1340375999 1340383080 2
6305482 brochero 1340383502 1340383573 1340390653 10
6312773 arodrig 1340435078 1340435133 1340442214 20
6312790 calderon 1340435997 1340436050 1340443132 10
6319255 arodrig 1340561207 1340561227 1340568308 20
6326473 brochero 1340637883 1340637914 1340637975 4
6326485 brochero 1340637980 1340638001 1340642318 4
6326921 brochero 1340642813 1340642872 1340643001 2
6326935 brochero 1340643731 1340643811 1340648770 3
6327020 brochero 1340649685 1340649731 1340656275 4
6327349 brochero 1340656281 1340656324 1340656804 40
6327472 brochero 1340656818 1340656924 1340660340 10
6328023 brochero 1340660439 1340660519 1340667599 20
6332967 sluca 1340711515 1340711581 1340718662 1
6334551 brochero 1340784791 1340784877 1340785453 1
6334554 brochero 1340785480 1340785544 1340787802 1
6334973 brochero 1340788350 1340788658 1340788740 2
6338241 brochero 1340873030 1340873057 1340880138 20
6339428 sluca 1340896763 1340896954 1340904035 10
6359949 calderon 1341234895 1341234967 1341242048 5
6363832 brochero 1341269028 1341269081 1341276162 50
6366726 calderon 1341312659 1341312739 1341319820 10
6402494 calderon 1341932302 1341934504 1341941586 30
6402560 calderon 1341933014 1341934506 1341941586 30
6492846 brochero 1342690980 1342691114 1342698196 20
6539028 arodrig 1343032893 1343032904 1343032982 4
6539465 brochero 1343035767 1343035779 1343042861 20
6541507 brochero 1343056688 1343056710 1343059721 18
6541573 brochero 1343059752 1343059855 1343066936 16
6547907 brochero 1343123657 1343123688 1343127433 13
6547981 brochero 1343127515 1343127544 1343134624 20
6596091 calderon 1343634836 1343634846 1343641930 8
6624072 calderon 1343829002 1343829027 1343836109 9
6664716 brochero 1344161759 1344161799 1344168880 11
6665804 brochero 1344173099 1344173141 1344180222 11
6674771 brochero 1344249707 1344249743 1344256823 8
6675244 calderon 1344261293 1344261329 1344268409 9
6679261 brochero 1344335383 1344335430 1344338788 8
6679476 brochero 1344338809 1344338843 1344345924 8
6679938 brochero 1344350230 1344350278 1344357359 11
6749397 brochero 1345411133 1345411139 1345418219 20
6749894 brochero 1345419285 1345419290 1345426371 20
6752554 brochero 1345452784 1345452789 1345459870 20
6753248 arodrig 1345462303 1345462305 1345462419 4
6757750 brochero 1345537501 1345537504 1345544585 20
6760134 calderon 1345628544 1345628548 1345629978 10
6760333 calderon 1345629980 1345629985 1345631868 10
6760424 calderon 1345631872 1345631874 1345632448 10
6760431 arodrig 1345632172 1345632175 1345633740 4
6760433 calderon 1345632469 1345632474 1345633019 10
6760446 calderon 1345633041 1345633045 1345633120 10
6760454 calderon 1345633157 1345633159 1345633653 10
6760530 calderon 1345633660 1345633662 1345633809 6
6760532 arodrig 1345633742 1345633746 1345634137 6
6760539 calderon 1345634008 1345634010 1345634217 6
6760719 arodrig 1345634320 1345634322 1345635243 6
6760743 calderon 1345634913 1345634914 1345635061 6
6760751 arodrig 1345635247 1345635251 1345635318 6
6761620 brochero 1345641564 1345641567 1345648648 20
6767064 brochero 1345714572 1345722061 1345729142 10
6767865 arodrig 1345719758 1345727247 1345728104 10
6767918 arodrig 1345720623 1345720626 1345727707 20
6784864 albertog 1345976416 1345976421 1345976599 6
6790436 arodrig 1346056864 1346056868 1346056930 6
6790444 arodrig 1346056934 1346056935 1346059510 6
6795041 brochero 1346073512 1346073517 1346080598 20
6808719 brochero 1346143949 1346143964 1346144374 8
6808947 brochero 1346144554 1346144560 1346151641 9
6812586 brochero 1346155645 1346155653 1346157596 10
6812612 brochero 1346157634 1346157641 1346157868 8
6812618 brochero 1346157936 1346157943 1346160132 9
6812708 brochero 1346160151 1346160155 1346164903 8
6813131 brochero 1346164944 1346164951 1346168904 8
6813593 brochero 1346168917 1346168924 1346176005 9
6813915 brochero 1346181644 1346181649 1346188730 9
6926900 arodrig 1347371563 1347374945 1347382026 8
6930294 arodrig 1347442048 1347442053 1347443312 8
6937526 arodrig 1348040200 1348040264 1348040608 1
6937529 arodrig 1348040621 1348040623 1348040805 1
6937543 arodrig 1348041450 1348041453 1348041700 2
6937547 arodrig 1348041704 1348041709 1348042524 2
6937572 arodrig 1348042528 1348042533 1348043633 2
6937583 arodrig 1348043637 1348043653 1348044278 15
6937649 arodrig 1348044280 1348044285 1348050956 15
6937973 arodrig 1348050958 1348050963 1348058044 12
